seccion_censal;provincia;censo;total_votantes;participacion;abstencion;votos_validos;ganador_siglas;ganador_pct;PP__votos;PP__pct;PSOE-A__votos;PSOE-A__pct;VOX__votos;VOX__pct;PorA__votos;PorA__pct;ADELANTE ANDALUCÍA__votos;ADELANTE ANDALUCÍA__pct;MUNDO+JUSTO__votos;MUNDO+JUSTO__pct;PACMA__votos;PACMA__pct;NA__votos;NA__pct;PCPA__votos;PCPA__pct;ESCAÑOS EN BLANCO__votos;ESCAÑOS EN BLANCO__pct;FE de las JONS__votos;FE de las JONS__pct;PARTIDO AUTÓNOMOS__votos;PARTIDO AUTÓNOMOS__pct;PCTE__votos;PCTE__pct;ANDALUCISTAS-PA__votos;ANDALUCISTAS-PA__pct;SALF__votos;SALF__pct;IZAR__votos;IZAR__pct;PODER ANDALUZ__votos;PODER ANDALUZ__pct;IPAL__votos;IPAL__pct;29__votos;29__pct;CONECTA__votos;CONECTA__pct;SOCIEDAD UNIDA__votos;SOCIEDAD UNIDA__pct;100x100__votos;100x100__pct;ANDALUSÍ__votos;ANDALUSÍ__pct;JUFUDI__votos;JUFUDI__pct;JM+__votos;JM+__pct;HE>__votos;HE>__pct;ALM__votos;ALM__pct
2906801005;Málaga;1155;581;50.3;574;579;PP;31.8;184;31.8;63;10.9;147;25.4;31;5.4;0;0.0;9;1.6;79;13.6;0;0.0;15;2.6;2;0.4;5;0.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;43;7.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906801006;Málaga;1712;778;45.4;934;770;PP;44.8;345;44.8;46;6.0;249;32.3;65;8.4;0;0.0;10;1.3;1;0.1;9;1.2;0;0.0;11;1.4;12;1.6;16;2.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906801007;Málaga;1190;616;51.8;574;611;PP;47.3;289;47.3;70;11.5;73;12.0;24;3.9;0;0.0;19;3.1;0;0.0;0;0.0;59;9.7;9;1.5;44;7.2;21;3.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901001;Málaga;509;279;54.8;230;279;PP;67.4;188;67.4;43;15.4;6;2.2;33;11.8;0;0.0;4;1.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;5;1.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901002;Málaga;754;333;44.2;421;328;PP;49.7;163;49.7;41;12.5;43;13.1;0;0.0;0;0.0;3;0.9;11;3.4;14;4.3;0;0.0;49;14.9;1;0.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901003;Málaga;1140;495;43.4;645;488;PP;30.5;149;30.5;121;24.8;72;14.8;45;9.2;37;7.6;0;0.0;3;0.6;6;1.2;14;2.9;0;0.0;25;5.1;10;2.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901004;Málaga;1556;763;49.0;793;760;PP;41.4;315;41.4;118;15.5;51;6.7;51;6.7;0;0.0;23;3.0;16;2.1;15;2.0;28;3.7;27;3.6;86;11.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;22;2.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901005;Málaga;1035;482;46.6;553;478;PP;39.1;187;39.1;76;15.9;67;14.0;42;8.8;33;6.9;35;7.3;0;0.0;10;2.1;10;2.1;0;0.0;9;1.9;7;1.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901006;Málaga;848;303;35.7;545;302;PP;36.8;111;36.8;92;30.5;36;11.9;1;0.3;0;0.0;0;0.0;52;17.2;0;0.0;0;0.0;10;3.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901007;Málaga;977;391;40.0;586;388;PSOE-A;40.0;115;29.6;155;40.0;20;5.2;0;0.0;0;0.0;16;4.1;19;4.9;0;0.0;43;11.1;0;0.0;6;1.6;10;2.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901008;Málaga;847;304;35.9;543;301;PP;35.6;107;35.6;87;28.9;12;4.0;32;10.6;0;0.0;0;0.0;43;14.3;0;0.0;3;1.0;0;0.0;13;4.3;4;1.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901009;Málaga;815;386;47.4;429;379;PP;44.3;168;44.3;61;16.1;67;17.7;0;0.0;0;0.0;6;1.6;23;6.1;34;9.0;0;0.0;20;5.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901010;Málaga;1274;507;39.8;767;500;PSOE-A;31.6;150;30.0;158;31.6;20;4.0;21;4.2;0;0.0;21;4.2;0;0.0;12;2.4;44;8.8;0;0.0;7;1.4;21;4.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;38;7.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901011;Málaga;1488;613;41.2;875;611;PP;35.5;217;35.5;153;25.0;52;8.5;88;14.4;0;0.0;2;0.3;0;0.0;13;2.1;2;0.3;11;1.8;0;0.0;3;0.5;0;0.0;58;9.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901012;Málaga;638;329;51.6;309;328;PP;50.3;165;50.3;33;10.1;47;14.3;3;0.9;0;0.0;8;2.4;0;0.0;6;1.8;19;5.8;4;1.2;21;6.4;5;1.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;12;3.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901013;Málaga;553;273;49.4;280;267;PP;35.6;95;35.6;52;19.5;33;12.4;0;0.0;56;21.0;12;4.5;0;0.0;0;0.0;0;0.0;0;0.0;11;4.1;7;2.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901014;Málaga;1164;505;43.4;659;498;PP;35.1;175;35.1;116;23.3;70;14.1;0;0.0;0;0.0;4;0.8;29;5.8;37;7.4;22;4.4;1;0.2;0;0.0;12;2.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;31;6.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901015;Málaga;1120;639;57.1;481;635;PP;39.8;253;39.8;136;21.4;52;8.2;61;9.6;0;0.0;16;2.5;7;1.1;32;5.0;0;0.0;2;0.3;16;2.5;16;2.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;36;5.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901016;Málaga;1422;721;50.7;701;714;PP;44.4;317;44.4;107;15.0;50;7.0;80;11.2;0;0.0;39;5.5;3;0.4;25;3.5;10;1.4;3;0.4;27;3.8;21;2.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;25;3.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901017;Málaga;728;371;51.0;357;370;PP;51.4;190;51.4;31;8.4;36;9.7;20;5.4;0;0.0;0;0.0;0;0.0;10;2.7;7;1.9;0;0.0;9;2.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;67;18.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901018;Málaga;898;484;53.9;414;480;PP;44.8;215;44.8;39;8.1;58;12.1;53;11.0;0;0.0;55;11.5;3;0.6;0;0.0;0;0.0;32;6.7;17;3.5;3;0.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901019;Málaga;513;307;59.8;206;299;PP;45.2;135;45.2;50;16.7;99;33.1;0;0.0;0;0.0;0;0.0;6;2.0;0;0.0;0;0.0;0;0.0;5;1.7;3;1.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901020;Málaga;830;494;59.5;336;493;PP;52.9;261;52.9;0;0.0;158;32.0;0;0.0;0;0.0;11;2.2;33;6.7;0;0.0;0;0.0;22;4.5;0;0.0;7;1.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901021;Málaga;1117;553;49.5;564;552;PP;44.0;243;44.0;93;16.8;104;18.8;5;0.9;40;7.2;0;0.0;10;1.8;5;0.9;1;0.2;0;0.0;28;5.1;0;0.0;0;0.0;22;4.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901022;Málaga;1144;629;55.0;515;621;PP;58.3;362;58.3;26;4.2;60;9.7;66;10.6;0;0.0;39;6.3;26;4.2;5;0.8;4;0.6;0;0.0;27;4.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901023;Málaga;980;469;47.9;511;465;PP;42.4;197;42.4;115;24.7;36;7.7;26;5.6;0;0.0;3;0.6;4;0.9;0;0.0;0;0.0;9;1.9;0;0.0;15;3.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;56;12.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901024;Málaga;1267;611;48.2;656;601;PP;30.3;182;30.3;167;27.8;82;13.6;20;3.3;47;7.8;2;0.3;3;0.5;4;0.7;0;0.0;41;6.8;21;3.5;27;4.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901025;Málaga;712;366;51.4;346;364;PP;36.3;132;36.3;69;19.0;8;2.2;43;11.8;0;0.0;0;0.0;52;14.3;18;5.0;9;2.5;0;0.0;9;2.5;21;5.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901026;Málaga;798;474;59.4;324;464;PP;50.0;232;50.0;80;17.2;37;8.0;5;1.1;0;0.0;23;5.0;0;0.0;0;0.0;1;0.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;79;17.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901027;Málaga;1059;532;50.2;527;527;PP;32.3;170;32.3;134;25.4;67;12.7;17;3.2;0;0.0;31;5.9;9;1.7;40;7.6;9;1.7;14;2.7;0;0.0;12;2.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;17;3.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901028;Málaga;1354;759;56.1;595;756;PP;43.9;332;43.9;135;17.9;119;15.7;15;2.0;0;0.0;10;1.3;2;0.3;9;1.2;21;2.8;17;2.2;5;0.7;8;1.1;0;0.0;0;0.0;75;9.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901029;Málaga;1876;871;46.4;1005;866;PP;38.9;337;38.9;248;28.6;35;4.0;89;10.3;0;0.0;17;2.0;0;0.0;4;0.5;34;3.9;0;0.0;23;2.7;0;0.0;0;0.0;71;8.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901030;Málaga;1035;592;57.2;443;590;PP;50.0;295;50.0;33;5.6;67;11.4;79;13.4;0;0.0;9;1.5;0;0.0;2;0.3;16;2.7;3;0.5;4;0.7;34;5.8;0;0.0;0;0.0;47;8.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901031;Málaga;981;515;52.5;466;513;PP;39.4;202;39.4;67;13.1;93;18.1;91;17.7;0;0.0;0;0.0;0;0.0;0;0.0;33;6.4;0;0.0;10;2.0;15;2.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901032;Málaga;1239;573;46.2;666;571;PP;41.2;235;41.2;118;20.7;82;14.4;10;1.8;0;0.0;0;0.0;6;1.0;0;0.0;0;0.0;0;0.0;16;2.8;6;1.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;50;8.8;47;8.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901033;Málaga;1094;661;60.4;433;658;PP;45.3;298;45.3;87;13.2;139;21.1;19;2.9;0;0.0;52;7.9;0;0.0;11;1.7;1;0.2;36;5.5;0;0.0;12;1.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901034;Málaga;807;399;49.4;408;395;PSOE-A;33.9;119;30.1;134;33.9;1;0.2;53;13.4;0;0.0;0;0.0;20;5.1;17;4.3;0;0.0;0;0.0;18;4.6;30;7.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901035;Málaga;1335;640;47.9;695;633;PP;38.1;241;38.1;127;20.1;30;4.7;61;9.6;0;0.0;2;0.3;18;2.8;23;3.6;6;1.0;0;0.0;19;3.0;3;0.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;94;14.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901036;Málaga;999;501;50.2;498;497;PP;40.2;200;40.2;89;17.9;63;12.7;8;1.6;0;0.0;21;4.2;20;4.0;10;2.0;0;0.0;40;8.0;38;7.6;4;0.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901037;Málaga;1223;662;54.1;561;654;PP;34.4;225;34.4;138;21.1;66;10.1;37;5.7;0;0.0;55;8.4;6;0.9;0;0.0;0;0.0;20;3.1;6;0.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;89;13.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901038;Málaga;1213;579;47.7;634;568;PP;46.1;262;46.1;56;9.9;60;10.6;42;7.4;0;0.0;53;9.3;15;2.6;16;2.8;32;5.6;17;3.0;7;1.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901039;Málaga;1091;598;54.8;493;587;PP;47.2;277;47.2;107;18.2;41;7.0;42;7.2;0;0.0;17;2.9;17;2.9;16;2.7;7;1.2;2;0.3;9;1.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;46;7.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901040;Málaga;1199;735;61.3;464;732;PP;37.8;277;37.8;132;18.0;77;10.5;113;15.4;37;5.0;42;5.7;0;0.0;0;0.0;0;0.0;14;1.9;13;1.8;20;2.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901041;Málaga;912;505;55.4;407;505;PP;39.2;198;39.2;101;20.0;53;10.5;16;3.2;0;0.0;11;2.2;50;9.9;0;0.0;59;11.7;0;0.0;0;0.0;15;3.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901042;Málaga;1123;641;57.1;482;636;PP;49.2;313;49.2;11;1.7;94;14.8;55;8.6;0;0.0;44;6.9;43;6.8;15;2.4;1;0.2;5;0.8;6;0.9;11;1.7;0;0.0;36;5.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906901043;Málaga;757;354;46.8;403;353;PP;39.1;138;39.1;29;8.2;45;12.8;63;17.8;0;0.0;36;10.2;22;6.2;17;4.8;0;0.0;0;0.0;3;0.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906902001;Málaga;840;389;46.3;451;381;PP;50.1;191;50.1;27;7.1;10;2.6;25;6.6;0;0.0;0;0.0;28;7.4;0;0.0;18;4.7;16;4.2;22;5.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;43;11.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906902002;Málaga;859;315;36.7;544;310;PP;47.4;147;47.4;92;29.7;5;1.6;31;10.0;0;0.0;21;6.8;0;0.0;3;1.0;0;0.0;6;1.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906902003;Málaga;1226;503;41.0;723;494;PSOE-A;40.1;194;39.3;198;40.1;33;6.7;16;3.2;0;0.0;7;1.4;1;0.2;8;1.6;25;5.1;7;1.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906902004;Málaga;1329;669;50.3;660;660;PP;38.5;254;38.5;142;21.5;53;8.0;11;1.7;0;0.0;0;0.0;0;0.0;0;0.0;8;1.2;77;11.7;0;0.0;27;4.1;0;0.0;81;12.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906902005;Málaga;1553;831;53.5;722;826;PP;45.6;377;45.6;113;13.7;169;20.5;8;1.0;0;0.0;40;4.8;32;3.9;20;2.4;21;2.5;8;1.0;5;0.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;29;3.5;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906902006;Málaga;712;363;51.0;349;361;PSOE-A;34.1;96;26.6;123;34.1;51;14.1;1;0.3;0;0.0;22;6.1;0;0.0;0;0.0;0;0.0;59;16.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906902007;Málaga;1043;544;52.2;499;538;PP;46.1;248;46.1;127;23.6;63;11.7;6;1.1;0;0.0;15;2.8;0;0.0;8;1.5;22;4.1;34;6.3;2;0.4;0;0.0;0;0.0;13;2.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906902008;Málaga;1173;646;55.1;527;637;PP;43.0;274;43.0;121;19.0;74;11.6;11;1.7;0;0.0;32;5.0;44;6.9;0;0.0;19;3.0;0;0.0;0;0.0;3;0.5;0;0.0;0;0.0;25;3.9;0;0.0;0;0.0;0;0.0;23;3.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906902009;Málaga;1764;949;53.8;815;942;PP;53.4;503;53.4;118;12.5;125;13.3;96;10.2;0;0.0;34;3.6;3;0.3;9;1.0;4;0.4;14;1.5;0;0.0;27;2.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906902010;Málaga;1751;732;41.8;1019;726;PP;43.7;317;43.7;178;24.5;72;9.9;15;2.1;0;0.0;24;3.3;5;0.7;19;2.6;29;4.0;8;1.1;22;3.0;36;5.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906902011;Málaga;1663;815;49.0;848;803;PP;37.6;302;37.6;167;20.8;73;9.1;0;0.0;0;0.0;156;19.4;6;0.8;23;2.9;0;0.0;44;5.5;7;0.9;16;2.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906902012;Málaga;1072;557;52.0;515;550;PP;32.9;181;32.9;154;28.0;28;5.1;3;0.6;69;12.6;22;4.0;10;1.8;13;2.4;15;2.7;29;5.3;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;26;4.7;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906902013;Málaga;1078;559;51.9;519;556;PP;34.9;194;34.9;143;25.7;83;14.9;23;4.1;0;0.0;2;0.4;15;2.7;73;13.1;12;2.2;0;0.0;2;0.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906902014;Málaga;866;391;45.2;475;386;PP;44.0;170;44.0;55;14.2;38;9.8;6;1.6;0;0.0;25;6.5;16;4.2;0;0.0;24;6.2;0;0.0;0;0.0;4;1.0;0;0.0;0;0.0;47;12.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906902015;Málaga;1769;968;54.7;801;963;PP;42.5;409;42.5;146;15.2;121;12.6;28;2.9;0;0.0;83;8.6;0;0.0;4;0.4;15;1.6;26;2.7;30;3.1;12;1.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;77;8.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906902016;Málaga;1291;739;57.2;552;736;PP;42.4;312;42.4;130;17.7;113;15.4;0;0.0;0;0.0;13;1.8;10;1.4;0;0.0;56;7.6;3;0.4;16;2.2;4;0.5;0;0.0;0;0.0;69;9.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906902017;Málaga;966;471;48.8;495;460;PP;54.1;249;54.1;44;9.6;45;9.8;15;3.3;0;0.0;32;7.0;0;0.0;12;2.6;0;0.0;0;0.0;12;2.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;49;10.6;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906902018;Málaga;1388;778;56.1;610;772;PP;54.0;417;54.0;24;3.1;107;13.9;62;8.0;0;0.0;0;0.0;0;0.0;77;10.0;11;1.4;1;0.1;4;0.5;9;1.2;0;0.0;57;7.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906902019;Málaga;1197;552;46.1;645;545;PP;55.4;302;55.4;49;9.0;40;7.3;38;7.0;0;0.0;18;3.3;13;2.4;0;0.0;9;1.6;6;1.1;45;8.3;15;2.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906903001;Málaga;1394;451;32.4;943;451;PP;58.3;263;58.3;34;7.5;47;10.4;7;1.6;0;0.0;22;4.9;8;1.8;4;0.9;0;0.0;29;6.4;11;2.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;26;5.8;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906903002;Málaga;813;386;47.5;427;385;PP;53.5;206;53.5;31;8.0;85;22.1;0;0.0;0;0.0;18;4.7;0;0.0;7;1.8;0;0.0;3;0.8;26;6.8;8;2.1;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906903003;Málaga;1501;573;38.2;928;571;PP;38.5;220;38.5;156;27.3;41;7.2;37;6.5;0;0.0;18;3.2;12;2.1;36;6.3;47;8.2;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
2906903004;Málaga;1258;619;49.2;639;614;PP;42.8;263;42.8;91;14.8;160;26.1;9;1.5;0;0.0;15;2.4;10;1.6;0;0.0;9;1.5;2;0.3;24;3.9;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;27;4.4;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0
